C00176214|98371|2017|150|90|9
C00176214|98371|2017|100|100|10
C00176214|98371|2017|100|110|11
C00176214|98371|2017|100|120|12
C00176214|98371|2017|100|130|13
C00176214|98371|2017|19|140|14
C00176214|98371|2017|19|150|15
C00176214|98371|2017|19|160|16
C00176214|98371|2017|38|170|17
C00176214|98371|2017|38|180|18
C00176214|98371|2017|38|190|19
C00176214|98371|2017|20|200|20
C00176214|98371|2017|20|210|21
C00176214|98371|2017|20|220|22
C00176214|98371|2017|20|230|23
C00176214|98371|2017|15|240|24
C00176214|98371|2017|15|250|25
C00176214|98371|2017|15|260|26
C00176214|98371|2017|30|270|27
C00176214|98371|2017|30|280|28
C00176214|98501|2017|30|10|1
C00176214|98501|2017|50|20|2
C00176214|98501|2017|50|30|3
C00176214|98501|2017|50|40|4
C00176214|98501|2017|50|50|5
C00176214|98501|2017|25|60|6
C00176214|98408|2017|25|20|1
C00176214|98408|2017|25|40|2
C00176214|98408|2017|20|60|3
C00176214|98408|2017|20|80|4
C00176214|98408|2017|20|100|5
C00176214|98408|2017|25|120|6
C00176214|97045|2017|25|10|1
C00176214|97211|2017|25|10|1
C00176214|97211|2017|25|20|2
C00176214|97211|2017|20|30|3
C00176214|97211|2017|20|40|4
C00176214|97211|2017|20|50|5
C00176214|97211|2017|20|60|6
C00176214|90501|2017|20|10|1
C00176214|90501|2017|20|20|2
C00176214|90501|2017|40|30|3
C00176214|98422|2017|40|10|1
C00176214|98498|2017|40|20|1
C00176214|98498|2017|40|40|2
C00176214|98498|2017|15|60|3
C00176214|98498|2017|15|80|4
C00176214|98498|2017|15|100|5
C00176214|98498|2017|25|120|6
C00176214|98328|2017|25|10|1
C00176214|98328|2017|25|20|2
C00176214|98328|2017|15|30|3
C00176214|98328|2017|15|40|4
C00176214|98328|2017|15|50|5
C00176214|98328|2017|15|60|6
C00176214|90731|2017|20|8|1
C00176214|90731|2017|20|18|2
C00176214|90731|2017|20|28|3
C00176214|90731|2017|100|38|4
C00176214|90731|2017|100|48|5
C00176214|90731|2017|100|58|6
C00176214|90731|2017|25|68|7
C00176214|90731|2017|25|76|8
C00176214|90731|2017|25|84|9
C00176214|90731|2017|25|92|10
C00176214|90731|2017|15|100|11
C00176214|90731|2017|15|108|12
C00176214|90731|2017|15|118|13
C00176214|98126|2017|20|10|1
C00176214|98126|2017|20|20|2
C00176214|98126|2017|20|30|3
C00176214|98422|2017|20|20|2
C00176214|98422|2017|20|30|3
C00176214|98422|2017|20|40|4
C00176214|98422|2017|20|50|5
C00176214|98422|2017|25|60|6
C00176214|90803|2017|25|10|1
C00176214|90803|2017|25|20|2
C00176214|90803|2017|25|30|3
C00176214|90803|2017|25|40|4
C00176214|90803|2017|25|50|5
C00176214|90803|2017|20|60|6
C00176214|90744|2017|20|10|1
C00176214|90744|2017|20|20|2
C00176214|90744|2017|20|30|3
C00176214|90744|2017|15|40|4
C00176214|90744|2017|15|50|5
C00176214|90744|2017|15|60|6
C00176214|98406|2017|20|12|1
C00176214|98406|2017|20|24|2
C00176214|98406|2017|20|36|3
C00176214|98406|2017|20|48|4
C00176214|98406|2017|20|60|5
C00176214|98406|2017|20|72|6
C00176214|90807|2017|20|10|1
C00176214|90807|2017|20|20|2
C00176214|90807|2017|20|30|3
C00176214|98404|2017|20|10|1
C00176214|98404|2017|25|20|2
C00176214|98404|2017|25|30|3
C00176214|98404|2017|25|40|4
C00176214|98404|2017|20|50|5
C00176214|98404|2017|20|60|6
C00176214|90501|2017|20|40|4
C00176214|90501|2017|20|50|5
C00176214|90501|2017|25|60|6
C00176214|98401|2017|25|25|1
C00176214|98401|2017|25|50|2
C00176214|98401|2017|25|75|3
C00176214|98401|2017|25|100|4
C00176214|98401|2017|25|125|5
C00176214|98401|2017|20|150|6
C00176214|98371|2017|20|290|29
C00176214|98371|2017|20|300|30
C00176214|98371|2017|20|310|31
C00176214|98371|2017|15|320|32
C00176214|98371|2017|15|330|33
C00176214|98371|2017|15|340|34
C00176214|90275|2017|50|10|1
C00176214|90275|2017|50|20|2
C00176214|90275|2017|50|30|3
C00176214|90275|2017|25|40|4
C00176214|90275|2017|25|50|5
C00176214|90275|2017|25|60|6
C00176214|90731|2017|25|128|14
C00176214|90731|2017|19|138|15
C00176214|98407|2017|19|15|1
C00176214|98407|2017|19|30|2
C00176214|98407|2017|20|45|3
C00176214|98407|2017|20|60|4
C00176214|98407|2017|20|75|5
C00176214|98407|2017|30|90|6
C00176214|96753|2017|30|25|1
C00176214|97056|2017|30|10|1
C00176214|97056|2017|30|20|2
C00176214|97056|2017|25|30|3
C00176214|97056|2017|25|40|4
C00176214|97056|2017|25|50|5
C00176214|97056|2017|50|60|6
C00176214|96768|2017|50|25|1
C00176214|90810|2017|50|10|1
C00176214|90810|2017|30|20|2
C00176214|90810|2017|30|30|3
C00176214|90810|2017|30|40|4
C00176214|90810|2017|30|50|5
C00176214|90810|2017|50|60|6
C00176214|97202|2017|50|10|1
C00176214|97202|2017|50|20|2
C00176214|97202|2017|10|30|3
C00176214|97202|2017|10|40|4
C00176214|97202|2017|10|50|5
C00176214|97202|2017|10|60|6
C00176214|98371|2017|10|400|35
C00176214|98371|2017|10|460|36
C00176214|98371|2017|10|520|37
C00176214|98371|2017|10|580|38
C00176214|98371|2017|10|640|39
C00176214|98371|2017|10|700|40
C00176214|90731|2017|10|148|16
C00176214|90731|2017|10|158|17
C00176214|90731|2017|10|168|18
C00176214|90731|2017|10|178|19
C00176214|90731|2017|10|188|20
C00176214|90731|2017|10|198|21
C00176214|98373|2017|10|10|1
C00176214|98373|2017|10|20|2
C00176214|98373|2017|10|30|3
C00176214|98373|2017|10|40|4
C00176214|98373|2017|10|50|5
C00176214|98373|2017|10|60|6
C00570994|48104|2017|10|2700|1
C00570994|20007|2017|10|250|1
C00570994|60605|2017|10|2700|1
C00570994|08226|2017|10|1700|1
C00570994|99515|2017|10|700|1
C00171330|33431|2017|10|208|1
C00171330|02493|2017|10|50|1
C00171330|32257|2017|10|249|1
C00171330|33156|2017|10|300|1
C00171330|20814|2017|10|648|2
C00171330|32308|2017|10|249|1
C00171330|20005|2017|10|50|1
C00171330|32703|2017|10|498|1
C00171330|06880|2017|10|166|1
C00171330|32312|2017|10|150|1
C00171330|20817|2017|10|319|2
C00171330|22039|2017|10|1249|1
C00171330|22066|2017|10|300|1
C00171330|22201|2017|10|300|1
C00171330|33301|2017|10|249|1
C00171330|32804|2017|10|498|1
C00171330|20004|2017|10|416|1
C00171330|22041|2017|10|498|1
C00171330|33511|2017|10|166|1
C00171330|94611|2017|10|166|1
C00171330|33611|2017|10|498|1
C00171330|75209|2017|10|166|1
C00171330|32789|2017|10|166|1
C00171330|94028|2017|10|600|1
C00171330|33629|2017|10|498|1
C00171330|33469|2017|10|1248|1
C00171330|32224|2017|10|166|1
C00171330|20854|2017|10|166|1
C00171330|33134|2017|10|50|1
C00171330|33158|2017|10|62|1
C00171330|22207|2017|10|83|1
C00171330|32312|2017|10|648|2
C00171330|20815|2017|10|166|1
C00171330|22151|2017|10|60|1
C00171330|02468|2017|10|50|1
C00171330|32836|2017|10|375|1
C00171330|06880|2017|10|332|2
C00171330|06830|2017|10|498|1
C00171330|20016|2017|10|498|1
C00171330|33176|2017|10|50|1
C00171330|33026|2017|10|249|1
C00171330|33702|2017|10|300|1
C00171330|33139|2017|10|166|1
C00171330|20016|2017|10|798|2
C00171330|22066|2017|10|716|2
C00171330|07090|2017|10|75|1
C00171330|32257|2017|10|415|2
C00171330|32789|2017|10|249|2
C00171330|33445|2017|10|300|1
C00171330|33548|2017|10|50|1
C00171330|33143|2017|10|75|1
C00171330|01915|2017|10|100|1
C00171330|60558|2017|10|300|1
C00171330|32169|2017|10|50|1
C00171330|33431|2017|10|706|2
C00171330|20016|2017|10|1047|3
C00171330|02339|2017|10|83|1
C00171330|02111|2017|10|166|1
C00171330|02067|2017|10|83|1
C00171330|22066|2017|10|1016|3
C00171330|02467|2017|10|498|1
C00171330|33064|2017|10|41|1
C00171330|33704|2017|10|249|1
C00171330|02492|2017|10|100|1
C00171330|33143|2017|10|125|2
C00171330|32312|2017|10|897|3
C00171330|33327|2017|10|416|1
C00171330|94618|2017|10|50|1
C00171330|33702|2017|10|450|2
C00171330|11215|2017|10|175|1
C00171330|20815|2017|10|1416|2
C00171330|22039|2017|10|1665|2
C00171330|30068|2017|10|166|1
C00171330|02465|2017|10|83|1
C00171330|37886|2017|10|498|1
C00171330|33157|2017|10|416|1
C00171330|33606|2017|10|416|1
C00171330|78735|2017|10|249|1
C00171330|60302|2017|10|100|1
C00171330|60137|2017|10|124|1
C00171330|94610|2017|10|166|1
C00171330|94118|2017|10|498|1
C00171330|32202|2017|10|450|1
C00171330|33139|2017|10|582|2
C00171330|06518|2017|10|50|1
C00171330|33140|2017|10|300|1
C00171330|33141|2017|20|249|1
C00171330|08550|2017|20|150|1
C00171330|22153|2017|20|83|1
C00171330|32082|2017|20|166|1
C00171330|01742|2017|20|150|1
C00171330|06855|2017|20|166|1
C00171330|60091|2017|20|83|1
C00171330|94707|2017|20|416|1
C00171330|33146|2017|20|166|1
C00171330|97228|2017|20|150|1
C00171330|22066|2017|20|1514|4
C00171330|22180|2017|20|416|1
C00171330|75048|2017|20|498|1
C00171330|22066|2017|20|1680|5
C00171330|10128|2017|20|166|1
C00171330|32806|2017|20|450|1
C00171330|60091|2017|20|383|2
C00171330|02492|2017|20|370|2
C00078451|42327|2017|20|380|1
C00340455|19010|2017|20|67|2
C00340455|19010|2017|10|109|3
C00161786|80020|2017|10|-75|1
C00161786|80014|2017|10|-70|1
C00387555|92120|2017|10|2700|1
C00387555|92120|2017|10|3100|2
C00387555|92120|2017|10|3500|3
C00387555|92120|2017|10|3900|4
C00387555|92120|2017|10|4300|5
C00387555|92120|2017|10|4700|6
C00387555|92120|2017|10|5100|7
C00387555|92120|2017|10|7800|8
C00387555|92120|2017|10|10500|9
C00387555|92120|2017|10|10900|10
C00387555|92120|2017|10|11300|11
C00387555|92120|2017|10|11700|12
C00637058|07863|2017|10|300|1
C00409003|22314|2017|10|2500|1
C00004275|20036|2017|10|84|1
C00004275|20036|2017|10|168|2
C00004275|20036|2017|10|252|3
C00004275|20036|2017|10|336|4
C00004275|59729|2017|10|40|1
C00004275|20036|2017|10|420|5
C00004275|20036|2017|10|462|6
C00004275|23060|2017|10|83|1
C00004275|20036|2017|10|504|7
C00004275|20036|2017|10|588|8
C00004275|20036|2017|10|713|9
C00004275|59538|2017|10|250|1
C00004275|20036|2017|10|755|10
C00004275|20036|2017|10|909|11
C00004275|20036|2017|10|993|12
C00004275|20036|2017|10|1077|13
C00004275|20036|2017|10|1161|14
C00004275|20036|2017|10|1203|15
C00004275|20036|2017|10|1287|16
C00004275|20036|2017|10|1371|17
C00004275|20036|2017|20|1413|18
C00004275|20036|2017|20|1497|19
C00004275|20036|2017|20|1539|20
C00004275|20036|2017|20|1639|21
C00004275|20036|2017|20|1681|22
C00004275|20036|2017|20|1781|23
C00004275|20036|2017|20|1823|24
C00004275|20036|2017|20|1865|25
C00004275|20036|2017|20|1949|26
C00004275|20036|2017|20|2033|27
C00004275|20036|2017|20|2075|28
C00004275|20036|2017|20|2117|29
C00004275|20036|2017|20|2201|30
C00004275|20036|2017|20|2285|31
C00004275|20036|2017|20|2369|32
C00004275|20036|2017|20|2453|33
C00004275|20036|2017|20|2537|34
C00004275|20036|2017|20|2579|35
C00004275|20036|2017|20|2663|36
C00004275|20036|2017|20|2747|37
C00004275|20036|2017|10|2831|38
C00004275|20036|2017|10|2915|39
C00004275|20036|2017|10|2999|40
C00004275|20036|2017|10|3041|41
C00004275|20036|2017|10|3125|42
C00004275|20036|2017|10|3215|43
C00004275|20036|2017|10|3315|44
C00004275|20036|2017|10|3399|45
C00004275|20036|2017|10|3483|46
C00004275|20036|2017|10|3525|47
C00004275|20036|2017|10|3609|48
C00004275|20036|2017|10|3651|49
C00004275|20036|2017|10|3693|50
C00004275|20036|2017|10|3833|51
C00253294|19123|2017|10|22|1
C00253294|19123|2017|10|29|2
C00162818|19130|2017|10|107|1
C00162818|19130|2017|10|294|2
C00162818|19130|2017|10|500|3
C00162818|19130|2017|10|588|4
